"year";"plot";"guilds";"intraguild.type";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI"
2019;7;"all";"nesting_larvae_phenology";"Malachius_bipustulatus";0,0229583010574745;0,00223108252007567;0,0809392817146083
2019;7;"all";"nesting_larvae_phenology";"Mirini_spp";0,0129157038683361;5,40349104279613e-05;0,0555843149909046
2019;7;"all";"nesting_larvae_phenology";"Mordellidae";0,00234054227147775;0,00017328232770601;0,00868307063266488
2019;7;"all";"nesting_larvae_phenology";"Oedemeridae";0,0170047455302125;0,00358752045676705;0,057597027314972
2019;7;"all";"nesting_larvae_phenology";"Psilothrix_viridicoerulea";0,293440586425991;0,00486384423316817;0,635074820844655
2019;7;"all";"nesting_larvae_phenology";"Scyphophorus_spp";0,068358356596387;0,00855911364222274;0,183491792873687
2019;7;"all";"nesting_larvae_phenology";"Theba_pisana";0,00472505294069125;0,00062705861009377;0,0177430806341903
2019;7;"all";"nesting_larvae_phenology";"Andrena_cinerea";0,0462828903538271;1,54325384498729e-05;0,215322361827923
2019;7;"all";"nesting_larvae_phenology";"Bombyliidae";0,00030775737069956;2,50034791577847e-06;0,00121084011464339
2019;7;"all";"nesting_larvae_phenology";"Colias_croceus";2,14244685144361e-05;2,11884335091443e-06;7,96398007468342e-05
2019;7;"all";"nesting_larvae_phenology";"Culicidae";0,00196796151810833;4,75002495016792e-05;0,0106287931911196
2019;7;"all";"nesting_larvae_phenology";"Dilophus_spp";0,00044403357266338;1,53435086641121e-05;0,00170751585087962
2019;7;"all";"nesting_larvae_phenology";"Empis_tesellata";0,00036042398912193;9,40956104254446e-05;0,00091492793805499
2019;7;"all";"nesting_larvae_phenology";"Eucera_spp";0,00240091423392125;0,00023941822206522;0,00899635922906037
2019;7;"all";"nesting_larvae_phenology";"Eupeodes_corollae";0,0137166384047476;0,00081954315380385;0,0466767553345914
2019;7;"all";"nesting_larvae_phenology";"Lasiocampa_trifolii";0,125505673949378;0,00069324506627802;0,486366084265395
2019;7;"all";"nesting_larvae_phenology";"Lomatia_spp";0,00560173199381092;0,00019631584565491;0,0202497194625532
2019;7;"all";"nesting_larvae_phenology";"Melanostoma_spp";0,00015530347498396;2,13048894046804e-05;0,00052673079606614
2019;7;"all";"nesting_larvae_phenology";"Musca_spp";3,99962464513347e-05;4,60264828535643e-07;0,00016057022401515
2019;7;"all";"nesting_larvae_phenology";"Odontomyia_spp";0,00358609241771817;0,00051277708020499;0,0129256438820683
2019;7;"all";"nesting_larvae_phenology";"Scaeva_spp";0,00097006684059909;4,43203770109135e-06;0,00462569873561902
2019;7;"all";"nesting_larvae_phenology";"Sphaerophoria_scripta";0,00076467372235202;4,36039841344413e-05;0,00292135405056769
2019;7;"all";"nesting_larvae_phenology";"Ulidiidae";0,00018248599874204;1,32118700937664e-05;0,00072006566780846
2019;7;"all";"nesting_larvae_phenology";"Vanessa_cardui";0,0224250375822162;0,00175240282995258;0,0661534368651234
2019;7;"all";"nesting_larvae_phenology";"BEMA";0,0224255558437651;5,01364450550709e-07;0,177879706785152
2019;7;"all";"nesting_larvae_phenology";"CETE";0,00035612605826804;2,3638449642963e-07;0,00289639027822781
2019;7;"all";"nesting_larvae_phenology";"CHFU";0,184892695001769;8,21922675334327e-06;0,815673162777954
2019;7;"all";"nesting_larvae_phenology";"CHMI";0,0001347960330225;3,30313895638798e-11;0,00108142786659104
2019;7;"all";"nesting_larvae_phenology";"HOMA";0,00117094969943521;4,96799281117532e-06;0,00939884331076556
2019;7;"all";"nesting_larvae_phenology";"LEMA";1,23055206197536e-06;2,17539782520716e-09;8,89709807954003e-06
2019;7;"all";"nesting_larvae_phenology";"MESP";0,0004523409202851;1,29600906413769e-08;0,00302228293254222
2019;7;"all";"nesting_larvae_phenology";"PAIN";9,85601942728013e-09;1,23931435535534e-12;9,67336989973131e-08
2019;7;"all";"nesting_larvae_phenology";"PLCO";4,46939992806012e-08;3,89024238788131e-10;3,54122835847293e-07
2019;7;"all";"nesting_larvae_phenology";"POMA";0,0122139015139828;1,39033798775402e-08;0,092469109344732
2019;7;"all";"nesting_larvae_phenology";"POMO";0,020492764861926;1,88867431030296e-07;0,184808692064354
2019;7;"all";"nesting_larvae_phenology";"PUPA";1,31089962278563e-06;1,14488321081041e-08;6,58958250400144e-06
2019;7;"all";"nesting_larvae_phenology";"RAPE";0,00064913693637595;2,27475878762557e-07;0,0049408203087159
2019;7;"all";"nesting_larvae_phenology";"SASO";0,00076071313534137;1,02685641971417e-05;0,00460771953159493
2019;7;"all";"nesting_larvae_phenology";"SCLA";3,38834280671214e-05;1,30234309878143e-07;0,00025509432872667
2019;7;"all";"nesting_larvae_phenology";"SOAS";8,98497454346648e-06;2,38190468040758e-09;9,53037884756858e-05
2019;7;"all";"nesting_larvae_phenology";"SPRU";6,94521733848874e-07;1,23423147948643e-09;4,42691053307941e-06
2019;7;"all";"nesting_larvae_phenology";"Aelia_spp";9,89137068612765e-05;2,05209171024641e-11;0,00081057515002285
2019;7;"all";"nesting_larvae_phenology";"Brassicogethes_spp";7,05329800701395e-07;5,37274629133939e-09;4,52506445142306e-06
2019;7;"all";"nesting_larvae_phenology";"Cantharis_coronata";2,91270340233148e-11;4,39910851607422e-14;2,1008946280874e-10
2019;7;"all";"nesting_larvae_phenology";"Cochlicella_barbara";0,00489855963313292;3,16918367016476e-05;0,0386698637397325
2019;7;"all";"nesting_larvae_phenology";"Conocephalus_dorsalis";0,0524416544996529;1,84735375544301e-05;0,431634131105965
2019;7;"all";"nesting_larvae_phenology";"Gryllus_bimaculatus";1,61372645946104e-05;1,05874044686156e-09;0,00015323302229368
2019;7;"all";"nesting_larvae_phenology";"Lepidoptera_caterpillar";0,0659208514866916;5,02986694596342e-05;0,459392272062055
2019;7;"all";"nesting_larvae_phenology";"Malachius_bipustulatus";1,13665156579162e-10;1,87550143864818e-12;1,12667560641278e-09
2019;7;"all";"nesting_larvae_phenology";"Mirini_spp";0,00197660160361579;2,56417847313771e-05;0,017942427615257
2019;7;"all";"nesting_larvae_phenology";"Mordellidae";1,49747315200108e-05;4,57561430321824e-08;0,00013430881470796
2019;7;"all";"nesting_larvae_phenology";"Oedemeridae";1,58133778837207e-05;8,927861943289e-08;0,0001237304492354
2019;7;"all";"nesting_larvae_phenology";"Psilothrix_viridicoerulea";9,73151709470394e-06;4,37672892037109e-09;7,02195518642912e-05
2019;7;"all";"nesting_larvae_phenology";"Scyphophorus_spp";3,0955568625546e-05;1,47285889315346e-08;0,0002672967521688
2019;7;"all";"nesting_larvae_phenology";"Theba_pisana";3,58052128861901e-05;5,93345002874872e-10;0,00037556557034311
2019;7;"all";"nesting_larvae_phenology";"Andrena_cinerea";7,89662064287074e-08;1,71148407064552e-10;6,6847728998284e-07
2019;7;"all";"nesting_larvae_phenology";"Bombyliidae";1,95940590812781e-05;1,20669041558486e-09;0,00017512798198912
2019;7;"all";"nesting_larvae_phenology";"Colias_croceus";0,630341981155318;4,00151668618466e-05;0,992932024510947
2019;7;"all";"nesting_larvae_phenology";"Culicidae";0,0003556430087245;1,15150144092364e-08;0,00311676177705125
2019;7;"all";"nesting_larvae_phenology";"Dilophus_spp";8,42819475873855e-07;1,12894117574649e-10;8,53165380151379e-06
2019;7;"all";"nesting_larvae_phenology";"Empis_tesellata";7,05289387657054e-05;1,38095717052608e-07;0,00055466264631365
2019;7;"all";"nesting_larvae_phenology";"Eucera_spp";1,2080611061997e-07;1,11220650561178e-10;1,16998147403479e-06
2019;7;"all";"nesting_larvae_phenology";"Eupeodes_corollae";3,75142107003536e-08;1,78478906727026e-12;2,99064121825712e-07
2019;7;"all";"nesting_larvae_phenology";"Lasiocampa_trifolii";2,38007470157298e-06;2,31816070455031e-09;1,8050258167532e-05
2019;7;"all";"nesting_larvae_phenology";"Lomatia_spp";8,66172811710859e-05;3,13277531276239e-07;0,0006390130506895
2019;7;"all";"nesting_larvae_phenology";"Melanostoma_spp";1,6709915651698e-08;4,81738708331859e-11;1,29975123056449e-07
2019;7;"all";"nesting_larvae_phenology";"Musca_spp";1,14569170943871e-06;1,00779095914202e-08;1,10664051470312e-05
2019;7;"all";"nesting_larvae_phenology";"Odontomyia_spp";8,34916007804396e-07;4,1040664457802e-09;6,79549871140567e-06
2019;7;"all";"nesting_larvae_phenology";"Scaeva_spp";6,25916160969771e-05;3,12062245364868e-07;0,00060508298046657
2019;7;"all";"nesting_larvae_phenology";"Sphaerophoria_scripta";7,33497722772832e-08;1,24827873027368e-09;7,06056418139491e-07
2019;7;"all";"nesting_larvae_phenology";"Ulidiidae";1,67008489757841e-06;5,26377121695357e-11;1,39507713552997e-05
2019;7;"all";"nesting_larvae_phenology";"Vanessa_cardui";2,46331497689581e-12;1,35595709081612e-18;2,27441461855282e-11
2019;7;"all";"nesting_larvae_phenology";"BEMA";0,00098220517020016;4,1859491349634e-08;0,00718034518014158
2019;7;"all";"nesting_larvae_phenology";"CETE";0,00183622494603387;8,06483133946616e-06;0,0137327818391281
2019;7;"all";"nesting_larvae_phenology";"CHFU";0,00055080904160994;7,40163815058697e-07;0,00380527792228067
2019;7;"all";"nesting_larvae_phenology";"CHMI";0,00036998558775423;1,43286832248848e-06;0,00178282029357981
2019;7;"all";"nesting_larvae_phenology";"HOMA";0,025218118155425;2,24209816759284e-07;0,153653005362015
2019;7;"all";"nesting_larvae_phenology";"LEMA";0,00715402040471576;8,14553452335186e-07;0,0453584706097905
2019;7;"all";"nesting_larvae_phenology";"MESP";0,00030815751970151;5,02263290829559e-06;0,00174435253484111
2019;7;"all";"nesting_larvae_phenology";"PAIN";3,01062809543323e-06;6,97609445844213e-08;1,80415090481704e-05
2019;7;"all";"nesting_larvae_phenology";"PLCO";0,0641813281391736;0,00012818080425244;0,301640022004883
2019;7;"all";"nesting_larvae_phenology";"POMA";0,0827523469434734;0,00019299013978103;0,459966083168523
2019;7;"all";"nesting_larvae_phenology";"POMO";3,71218766092581e-06;2,00733562940216e-10;1,45012396976785e-05
2019;7;"all";"nesting_larvae_phenology";"PUPA";0,204768460633777;0,00050387436638777;0,75611995507414
2019;7;"all";"nesting_larvae_phenology";"RAPE";1,63497237553006e-05;1,84682765687376e-07;9,77521228508519e-05
2019;7;"all";"nesting_larvae_phenology";"SASO";0,44736226705453;0,00055883449609555;0,912139217214497
2019;7;"all";"nesting_larvae_phenology";"SCLA";6,10904881006557e-06;7,40324793754348e-09;3,18385444944705e-05
2019;7;"all";"nesting_larvae_phenology";"SOAS";1,22415993126545e-05;2,52906126947254e-08;6,6507328432409e-05
2019;7;"all";"nesting_larvae_phenology";"SPRU";1,01031178970083e-05;2,13213572955291e-08;6,01082532543768e-05
2019;7;"all";"nesting_larvae_phenology";"Aelia_spp";4,48843876338369e-05;9,8577159842999e-07;0,00023963493936699
2019;7;"all";"nesting_larvae_phenology";"Brassicogethes_spp";0,00439842165155408;1,96652527602481e-06;0,0185947414814701
2019;7;"all";"nesting_larvae_phenology";"Cantharis_coronata";7,11947651279759e-06;1,83213713979944e-07;3,38465322669364e-05
2019;7;"all";"nesting_larvae_phenology";"Cochlicella_barbara";0,00240483592164554;9,43410656077649e-07;0,0129713341443056
2019;7;"all";"nesting_larvae_phenology";"Conocephalus_dorsalis";0,00558031147545509;4,39206187997236e-05;0,0273359183235343
2019;7;"all";"nesting_larvae_phenology";"Gryllus_bimaculatus";0,00016866478440573;5,33414252073412e-06;0,00072011283292605
2019;7;"all";"nesting_larvae_phenology";"Lepidoptera_caterpillar";0,0295512901879;2,91509918763779e-06;0,163626039098653
2019;7;"all";"nesting_larvae_phenology";"Malachius_bipustulatus";0,00099868216236514;2,7822984598097e-05;0,0050039134496077
2019;7;"all";"nesting_larvae_phenology";"Mirini_spp";0,00141672366070629;7,32724173921548e-06;0,00803178960571546
2019;7;"all";"nesting_larvae_phenology";"Mordellidae";0,00024670580386551;1,16173936875152e-05;0,00114505264072245
2019;7;"all";"nesting_larvae_phenology";"Oedemeridae";0,047157665994559;0,00036824650705524;0,291237069548775
2019;7;"all";"nesting_larvae_phenology";"Psilothrix_viridicoerulea";0,00115687285278364;6,58183611407117e-05;0,00669809458418405
2019;7;"all";"nesting_larvae_phenology";"Scyphophorus_spp";2,50160026700201e-05;2,15777723663601e-07;0,00013376171446524
2019;7;"all";"nesting_larvae_phenology";"Theba_pisana";0,00016324115008542;3,29268912856116e-08;0,00073195923612337
2019;7;"all";"nesting_larvae_phenology";"Andrena_cinerea";2,2038984786216e-05;6,15938159350014e-07;0,000120040031726
2019;7;"all";"nesting_larvae_phenology";"Bombyliidae";2,76774084510965e-06;1,3562294073309e-07;1,1428009651343e-05
2019;7;"all";"nesting_larvae_phenology";"Colias_croceus";0,00203666028893915;1,85382107424577e-06;0,0135118212799457
2019;7;"all";"nesting_larvae_phenology";"Culicidae";7,80895002815739e-06;2,79301869596839e-07;3,67777396394061e-05
2019;7;"all";"nesting_larvae_phenology";"Dilophus_spp";0,00540018917726511;4,85305238561936e-06;0,0290211781219238
2019;7;"all";"nesting_larvae_phenology";"Empis_tesellata";0,00052804588818709;1,66476382485058e-07;0,00334540862414795
2019;7;"all";"nesting_larvae_phenology";"Eucera_spp";5,55468169016664e-09;4,45732325625492e-10;2,20411992027977e-08
2019;7;"all";"nesting_larvae_phenology";"Eupeodes_corollae";0,018226264700678;4,74859274953248e-09;0,0966970370470615
2019;7;"all";"nesting_larvae_phenology";"Lasiocampa_trifolii";2,47557687946668e-05;6,79144002865267e-07;0,00013683992967217
2019;7;"all";"nesting_larvae_phenology";"Lomatia_spp";0,0442110070140912;4,40954140384455e-09;0,212678632380244
2019;7;"all";"nesting_larvae_phenology";"Melanostoma_spp";5,8885374984656e-05;4,13798360523147e-08;0,00047084058355995
2019;7;"all";"nesting_larvae_phenology";"Musca_spp";0,00054967342427481;2,40565460757502e-08;0,00367034416016201
2019;7;"all";"nesting_larvae_phenology";"Odontomyia_spp";1,32561153813983e-05;1,29215941289227e-07;6,60333707978202e-05
2019;7;"all";"nesting_larvae_phenology";"Scaeva_spp";1,83070045599049e-06;4,60795913042194e-08;1,00780470997916e-05
2019;7;"all";"nesting_larvae_phenology";"Sphaerophoria_scripta";1,06162735996383e-05;3,71810678608399e-09;5,78557983578622e-05
2019;7;"all";"nesting_larvae_phenology";"Ulidiidae";7,7054746478368e-07;1,96751215912815e-09;2,81015407058241e-06
2019;7;"all";"nesting_larvae_phenology";"Vanessa_cardui";4,95380814740268e-05;1,43424033118697e-07;0,00027657815276545
2019;7;"all";"nesting_larvae_phenology";"BEMA";1,70366172847447e-07;3,76072590656598e-08;6,08596136854412e-07
2019;7;"all";"nesting_larvae_phenology";"CETE";0,00453808555770581;0,00036245033892081;0,0216484400391422
2019;7;"all";"nesting_larvae_phenology";"CHFU";4,18506446254337e-08;1,7867971689279e-09;1,38662157819025e-07
2019;7;"all";"nesting_larvae_phenology";"CHMI";0,00096086510214035;3,44766921313909e-05;0,00507033294930482
2019;7;"all";"nesting_larvae_phenology";"HOMA";0,00033730429540582;1,15434151712716e-05;0,00180614123756355
2019;7;"all";"nesting_larvae_phenology";"LEMA";0,00030698457870703;1,26886544481017e-05;0,00146680095780897
2019;7;"all";"nesting_larvae_phenology";"MESP";0,00601357105853299;1,31635807182513e-05;0,0255434483555805
2019;7;"all";"nesting_larvae_phenology";"PAIN";5,19487302468042e-07;1,48252636602184e-08;2,48520822599218e-06
2019;7;"all";"nesting_larvae_phenology";"PLCO";1,29020574011425e-06;1,08636682604819e-08;9,21308274785447e-06
2019;7;"all";"nesting_larvae_phenology";"POMA";0,00054049376472452;2,1106789720985e-05;0,00238005270017383
2019;7;"all";"nesting_larvae_phenology";"POMO";6,36429400719454e-05;3,81511167388645e-06;0,00035196861179091
2019;7;"all";"nesting_larvae_phenology";"PUPA";4,70386675161224e-07;1,30867651914198e-08;2,14139265308153e-06
2019;7;"all";"nesting_larvae_phenology";"RAPE";0,00012821956597461;1,11255065661999e-07;0,00067585521153058
2019;7;"all";"nesting_larvae_phenology";"SASO";1,94422805874965e-07;2,87964625920174e-08;7,59775427280121e-07
2019;7;"all";"nesting_larvae_phenology";"SCLA";0,122820195962607;9,36705287743141e-05;0,564933357387434
2019;7;"all";"nesting_larvae_phenology";"SOAS";0,00124123924421927;0,0001017398551126;0,00472259470076356
2019;7;"all";"nesting_larvae_phenology";"SPRU";2,68530705772451e-05;2,37911904511016e-07;0,00015433694518691
2019;7;"all";"nesting_larvae_phenology";"Aelia_spp";0,00012457981370938;3,52991718651609e-06;0,00067515193050018
2019;7;"all";"nesting_larvae_phenology";"Brassicogethes_spp";0,00097678840834349;7,09966515291245e-05;0,00391010878695003
2019;7;"all";"nesting_larvae_phenology";"Cantharis_coronata";0,00774587089693655;9,94346144064965e-06;0,0387312944281581
2019;7;"all";"nesting_larvae_phenology";"Cochlicella_barbara";0,00036087739559244;2,77710051743515e-06;0,00168238306715148
2019;7;"all";"nesting_larvae_phenology";"Conocephalus_dorsalis";0,00650278343850212;0,00022696288163281;0,0228894429819719
2019;7;"all";"nesting_larvae_phenology";"Gryllus_bimaculatus";0,00023900629988601;9,46481164739188e-06;0,00144489361434923
2019;7;"all";"nesting_larvae_phenology";"Lepidoptera_caterpillar";0,0215824235095398;4,95055135906048e-05;0,115714458275854
2019;7;"all";"nesting_larvae_phenology";"Malachius_bipustulatus";0,00648168713937895;9,22377556638577e-06;0,024092441454814
2019;7;"all";"nesting_larvae_phenology";"Mirini_spp";1,38122025780634e-05;1,33028359354465e-06;6,13538948998517e-05
2019;7;"all";"nesting_larvae_phenology";"Mordellidae";0,00017773183976869;3,2842300437517e-05;0,00062226762978196
2019;7;"all";"nesting_larvae_phenology";"Oedemeridae";0,463736634206991;0,00012111881737391;0,898480915895099
2019;7;"all";"nesting_larvae_phenology";"Psilothrix_viridicoerulea";0,00260566885653261;0,0001576171517258;0,0129020682086991
2019;7;"all";"nesting_larvae_phenology";"Scyphophorus_spp";0,00299777456044334;1,65663042969435e-05;0,0180126850933305
2019;7;"all";"nesting_larvae_phenology";"Theba_pisana";1,91966486482984e-05;1,10450964637252e-09;8,29775858656693e-05
2019;7;"all";"nesting_larvae_phenology";"Andrena_cinerea";6,9548985374017e-05;3,43905947065422e-07;0,00048818928193028
2019;7;"all";"nesting_larvae_phenology";"Bombyliidae";0,340397115227756;0,0115235394052362;0,873784723080492
2019;7;"all";"nesting_larvae_phenology";"Colias_croceus";0,00025691996955749;4,01054563807468e-06;0,00088234251190416
2019;7;"all";"nesting_larvae_phenology";"Culicidae";4,76561465222562e-06;2,61125481810264e-07;1,85106790469824e-05
2019;7;"all";"nesting_larvae_phenology";"Dilophus_spp";0,00216552725419844;1,19910075003915e-06;0,010697056047823
2019;7;"all";"nesting_larvae_phenology";"Empis_tesellata";1,00778472318805e-05;3,01567933496617e-07;3,26523818914837e-05
2019;7;"all";"nesting_larvae_phenology";"Eucera_spp";3,41491266709033e-06;9,83838155009917e-09;1,83569453757902e-05
2019;7;"all";"nesting_larvae_phenology";"Eupeodes_corollae";0,00022396016735905;5,52152019422209e-08;0,00094273952523497
2019;7;"all";"nesting_larvae_phenology";"Lasiocampa_trifolii";2,18496848635725e-07;2,07807413186881e-09;1,33021035673143e-06
2019;7;"all";"nesting_larvae_phenology";"Lomatia_spp";0,00566944056271708;7,83663878846537e-05;0,0225354945942257
2019;7;"all";"nesting_larvae_phenology";"Melanostoma_spp";2,89714890762427e-06;2,51184229935346e-07;9,93369998543195e-06
2019;7;"all";"nesting_larvae_phenology";"Musca_spp";1,10046773015734e-07;1,92076359035471e-09;4,65216496486306e-07
2019;7;"all";"nesting_larvae_phenology";"Odontomyia_spp";1,27535756786179e-05;4,01959751088585e-07;5,33631700434563e-05
2019;7;"all";"nesting_larvae_phenology";"Scaeva_spp";0,0003894299234003;5,32928722472803e-05;0,00149238126092374
2019;7;"all";"nesting_larvae_phenology";"Sphaerophoria_scripta";5,09351248845197e-06;4,7793381813232e-09;3,35637292015073e-05
2019;7;"all";"nesting_larvae_phenology";"Ulidiidae";3,852117089766e-06;1,69400367598439e-07;1,50210446167583e-05
2019;7;"all";"nesting_larvae_phenology";"Vanessa_cardui";0,00023989756044253;3,39123245826396e-07;0,00160134546485476
2019;7;"all";"nesting_larvae_phenology";"BEMA";0,00014085362644611;5,86440445595326e-06;0,00053637691762795
2019;7;"all";"nesting_larvae_phenology";"CETE";0,00940765034519443;0,00103859421890952;0,0339693978259848
2019;7;"all";"nesting_larvae_phenology";"CHFU";0,00263243506921084;0,00015637067509709;0,0114309950358313
2019;7;"all";"nesting_larvae_phenology";"CHMI";0,00444887495073277;0,00055985740155651;0,0134908472508011
2019;7;"all";"nesting_larvae_phenology";"HOMA";0,00308311689578602;9,24821541692419e-07;0,0168370888141307
2019;7;"all";"nesting_larvae_phenology";"LEMA";0,0634134556151295;1,06938397404548e-05;0,243591215954976
2019;7;"all";"nesting_larvae_phenology";"MESP";0,014969778012214;0,00045984831205466;0,0576787309980238
2019;7;"all";"nesting_larvae_phenology";"PAIN";0,0261660941571331;0,00019728200494151;0,129243145841617
2019;7;"all";"nesting_larvae_phenology";"PLCO";0,00388389408306099;0,00045079417810075;0,0157106442663664
2019;7;"all";"nesting_larvae_phenology";"POMA";0,00944784129525906;1,39053166571636e-05;0,0559729407774337
2019;7;"all";"nesting_larvae_phenology";"POMO";0,00036518783738853;3,24699962525484e-05;0,00130302668041545
2019;7;"all";"nesting_larvae_phenology";"PUPA";0,00016362585633248;2,00360600576812e-07;0,00074991066806896
2019;7;"all";"nesting_larvae_phenology";"RAPE";0,00160283838794172;0,00012020258024639;0,00599442075755857
2019;7;"all";"nesting_larvae_phenology";"SASO";1,36755681238678e-05;5,84400978563269e-07;6,06389538137934e-05
2019;7;"all";"nesting_larvae_phenology";"SCLA";0,0615690754841156;0,00047598633590369;0,303280937053537
2019;7;"all";"nesting_larvae_phenology";"SOAS";0,00604289854595021;9,12695179299343e-05;0,0239539691343398
2019;7;"all";"nesting_larvae_phenology";"SPRU";0,00028152642122136;2,07047947638871e-05;0,00119097167881209
2019;7;"all";"nesting_larvae_phenology";"Aelia_spp";0,00012486181393842;6,56490031608733e-06;0,00060722779177712
2019;7;"all";"nesting_larvae_phenology";"Brassicogethes_spp";0,00215473322142155;2,75320337104437e-05;0,00938536004345206
2019;7;"all";"nesting_larvae_phenology";"Cantharis_coronata";0,00050454452132512;3,83517999971516e-06;0,00226939033383503
2019;7;"all";"nesting_larvae_phenology";"Cochlicella_barbara";0,00286559559776878;8,31990630663944e-05;0,0123373274335149
2019;7;"all";"nesting_larvae_phenology";"Conocephalus_dorsalis";0,0781415874913889;5,62370994353871e-05;0,304587664130868
2019;7;"all";"nesting_larvae_phenology";"Gryllus_bimaculatus";8,56765671386139e-05;9,1613565264119e-06;0,0003488482215347
2019;7;"all";"nesting_larvae_phenology";"Lepidoptera_caterpillar";0,0154636025144416;0,0010129967287694;0,0603000610245576
2019;7;"all";"nesting_larvae_phenology";"Malachius_bipustulatus";0,00484886439784872;0,00017877146391392;0,0204026632979412
2019;7;"all";"nesting_larvae_phenology";"Mirini_spp";0,00021624570757209;6,25721832562489e-06;0,00094989514672896
2019;7;"all";"nesting_larvae_phenology";"Mordellidae";0,00369413279526479;0,00020370535307214;0,0149180500586691
2019;7;"all";"nesting_larvae_phenology";"Oedemeridae";0,019065593656875;8,69196084479387e-05;0,0785560978333332
2019;7;"all";"nesting_larvae_phenology";"Psilothrix_viridicoerulea";0,00062327327926635;2,05261509329568e-05;0,00283692472306376
2019;7;"all";"nesting_larvae_phenology";"Scyphophorus_spp";0,0238344670857298;3,95376540749717e-05;0,122980726544873
2019;7;"all";"nesting_larvae_phenology";"Theba_pisana";8,96726948490585e-05;1,02296414276698e-05;0,00026729070432875
2019;7;"all";"nesting_larvae_phenology";"Andrena_cinerea";4,89294997378557e-07;1,01790244335738e-08;1,94773883008739e-06
2019;7;"all";"nesting_larvae_phenology";"Bombyliidae";0,00021201138896111;1,89775414720389e-05;0,00071779008727109
2019;7;"all";"nesting_larvae_phenology";"Colias_croceus";0,00046103405063128;4,10867991109653e-07;0,00260102443202754
2019;7;"all";"nesting_larvae_phenology";"Culicidae";0,511741747359156;0,00391288556014935;0,940849298860024
2019;7;"all";"nesting_larvae_phenology";"Dilophus_spp";0,00010650725701092;2,13812860404281e-07;0,00064550658534344
2019;7;"all";"nesting_larvae_phenology";"Empis_tesellata";0,00283060532061372;8,98430011638589e-05;0,0148120846418365
2019;7;"all";"nesting_larvae_phenology";"Eucera_spp";0,00838873225755799;0,00034680638413809;0,038098281996337
2019;7;"all";"nesting_larvae_phenology";"Eupeodes_corollae";0,00031750935957091;1,13699592527134e-06;0,00133075098192456
2019;7;"all";"nesting_larvae_phenology";"Lasiocampa_trifolii";1,13621165192568e-05;6,84979927348854e-07;5,37232541368357e-05
2019;7;"all";"nesting_larvae_phenology";"Lomatia_spp";0,0031858938670175;0,00018155484631816;0,0128425601126305
2019;7;"all";"nesting_larvae_phenology";"Melanostoma_spp";4,76087176995577e-06;2,42579332652704e-07;1,84826604233901e-05
2019;7;"all";"nesting_larvae_phenology";"Musca_spp";4,4399573976554e-05;2,37342544739397e-06;0,0001889171578762
2019;7;"all";"nesting_larvae_phenology";"Odontomyia_spp";5,04021941957621e-06;2,52063756166595e-07;2,05999767472282e-05
2019;7;"all";"nesting_larvae_phenology";"Scaeva_spp";0,00115998448206349;3,9238729019363e-05;0,00509439403914592
2019;7;"all";"nesting_larvae_phenology";"Sphaerophoria_scripta";0,0147561793062468;0,00079411780136398;0,0793382316628521
2019;7;"all";"nesting_larvae_phenology";"Ulidiidae";0,0974275866607724;0,00269347534323379;0,394257060854364
2019;7;"all";"nesting_larvae_phenology";"Vanessa_cardui";4,83117645515033e-07;2,75040385300166e-09;2,7093204202706e-06
2019;7;"all";"nesting_larvae_phenology";"BEMA";3,1428168421519e-16;5,13371659954763e-18;1,31189008698194e-15
2019;7;"all";"nesting_larvae_phenology";"CETE";3,80093088429924e-11;4,90986603481879e-17;1,21792109452723e-10
2019;7;"all";"nesting_larvae_phenology";"CHFU";0,209445327392901;2,13061789080266e-07;0,923916310232276
2019;7;"all";"nesting_larvae_phenology";"CHMI";2,23857933069495e-11;3,41476920464086e-16;1,0098706486316e-10
2019;7;"all";"nesting_larvae_phenology";"HOMA";1,59686455650846e-11;4,92866498294039e-22;9,80964463799036e-11
2019;7;"all";"nesting_larvae_phenology";"LEMA";0,00035457850463665;8,23001449792081e-08;0,00194281991688784
2019;7;"all";"nesting_larvae_phenology";"MESP";1,32133702790021e-06;5,69974205342603e-09;6,66974089332112e-06
2019;7;"all";"nesting_larvae_phenology";"PAIN";4,44847295504642e-11;1,95877394164231e-14;1,24653528021732e-10
2019;7;"all";"nesting_larvae_phenology";"PLCO";7,68629226359438e-07;9,72384933556071e-11;3,84266962047282e-06
2019;7;"all";"nesting_larvae_phenology";"POMA";1,0043768327395e-06;8,78430820020659e-10;5,98194634986169e-06
2019;7;"all";"nesting_larvae_phenology";"POMO";1,03719813784004e-15;9,48068401330443e-23;6,62146767163717e-15
2019;7;"all";"nesting_larvae_phenology";"PUPA";1,9114949662449e-10;2,90323424351617e-15;9,91125093193171e-10
2019;7;"all";"nesting_larvae_phenology";"RAPE";4,42079636458075e-05;1,43635872685566e-14;0,0002404493970494
2019;7;"all";"nesting_larvae_phenology";"SASO";3,07047255896528e-06;8,42974815257641e-12;1,60619778269628e-05
2019;7;"all";"nesting_larvae_phenology";"SCLA";1,87155032275113e-07;1,50995197302704e-14;1,13947936482526e-06
2019;7;"all";"nesting_larvae_phenology";"SOAS";2,97615470757158e-10;2,39381413925019e-11;9,90197426278431e-10
