"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"Dilophus_spp";0,0831214520093318;0,081538240032308;0,0845969868362273;2019;3;"all";"nesting_larvae_phenology"
"Eupeodes_corollae";0,0095614731346031;0,0092268174973255;0,00992149108815571;2019;3;"all";"nesting_larvae_phenology"
"Musca_spp";0,00477889440259769;0,00456909498257048;0,00498956035791439;2019;3;"all";"nesting_larvae_phenology"
"Scaeva_spp";0,0401922306205101;0,0393827675716169;0,0410320678771179;2019;3;"all";"nesting_larvae_phenology"
"Sphaerophoria_scripta";0,0614226156965045;0,0599211698225914;0,0628795873785046;2019;3;"all";"nesting_larvae_phenology"
"Vanessa_cardui";0,0141414757110109;0,0134933443325461;0,0147760138907901;2019;3;"all";"nesting_larvae_phenology"
"Andrena_cinerea";0,0861951614139208;0,0861786029221336;0,086212666191746;2019;3;"floral visitors";"nesting_larvae_phenology"
"Chrysotoxum_spp";0,102494519079698;0,102477563984295;0,102511226971285;2019;3;"floral visitors";"nesting_larvae_phenology"
"Colias_croceus";0,11056129474089;0,110545654566377;0,110577413515584;2019;3;"floral visitors";"nesting_larvae_phenology"
"Dilophus_spp";0,106442073595152;0,106425642472467;0,106458892658187;2019;3;"floral visitors";"nesting_larvae_phenology"
"Eupeodes_corollae";0,130307678640705;0,130292644308712;0,130323767176101;2019;3;"floral visitors";"nesting_larvae_phenology"
"Musca_spp";0,106191068520692;0,106174261661203;0,106207303979952;2019;3;"floral visitors";"nesting_larvae_phenology"
"Scaeva_spp";0,119737676364162;0,119721440269957;0,119752646457158;2019;3;"floral visitors";"nesting_larvae_phenology"
"Sphaerophoria_scripta";0,138264682152554;0,138248948878683;0,138280808691502;2019;3;"floral visitors";"nesting_larvae_phenology"
"Vanessa_cardui";0,0998058454922274;0,0997897343108633;0,0998225896334181;2019;3;"floral visitors";"nesting_larvae_phenology"
"Aelia_spp";0,0711010504374565;0,0710544880222281;0,0711454482502241;2019;3;"herbivores";"nesting_larvae_phenology"
"Aphis_fabae";0,0550120820107238;0,0549708372601371;0,0550536465359239;2019;3;"herbivores";"nesting_larvae_phenology"
"Bruchidae";0,0462848957132713;0,046244470901246;0,046324151258704;2019;3;"herbivores";"nesting_larvae_phenology"
"Cantharis_coronata";0,0570392310199589;0,0570005449109525;0,0570785660240879;2019;3;"herbivores";"nesting_larvae_phenology"
"Cercopoidea";0,0578804316687348;0,0578400805265097;0,0579229678427323;2019;3;"herbivores";"nesting_larvae_phenology"
"Cochlicella_barbara";0,0530387764775795;0,0530007436686463;0,0530788715053023;2019;3;"herbivores";"nesting_larvae_phenology"
"Lasiocampa_trifolii_caterpillar";0,0690497303890948;0,0690040485533946;0,0690941301249703;2019;3;"herbivores";"nesting_larvae_phenology"
"Lepidoptera_caterpillar";0,0778737355316261;0,0778254401450191;0,0779215411432795;2019;3;"herbivores";"nesting_larvae_phenology"
"Malachius_bipustulatus";0,0793451391247383;0,079290949757152;0,0793947891833583;2019;3;"herbivores";"nesting_larvae_phenology"
"Meligethes_spp";0,0766806661021545;0,0766331089440916;0,0767290621459356;2019;3;"herbivores";"nesting_larvae_phenology"
"Oedemeridae";0,0671316541482569;0,0670866576960399;0,0671771046340784;2019;3;"herbivores";"nesting_larvae_phenology"
"Otala_lactea";0,0664417893017756;0,066398478366174;0,0664844727189803;2019;3;"herbivores";"nesting_larvae_phenology"
"Psilothrix_viridicoerulea";0,0759197347750146;0,0758728830029984;0,0759685036260574;2019;3;"herbivores";"nesting_larvae_phenology"
"Tessellana_tessellata";0,0758061108965779;0,0757572270442886;0,0758490699423234;2019;3;"herbivores";"nesting_larvae_phenology"
"Theba_pisana";0,0713949724030364;0,0713454843933001;0,0714424016938963;2019;3;"herbivores";"nesting_larvae_phenology"
"BEMA";0,0475675118842476;0,0473159512762714;0,0478587101522196;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"CETE";0,04348767157411;0,0432732893189344;0,0436882723400498;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"CHFU";0,0306553867249333;0,0304381300352031;0,0308807335616854;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"CHMI";0,0398434127672818;0,0396266939144247;0,0400820407111362;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"HOMA";0,108032660050009;0,107652557456338;0,108399084020908;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"LEMA";0,0243983942831567;0,0242326273596371;0,0245716374194192;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"MESP";0,0158733038830702;0,0157905278348219;0,015963172803237;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"PAIN";0,0286483201116553;0,0285092382739163;0,0288056836965522;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"PLCO";0,0389686075819311;0,0387523250013593;0,0391792369195888;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"POMA";0,0619450720877954;0,061667087455484;0,0622252597484608;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"PUPA";0,0311799998820978;0,0310320275868144;0,0313246260877843;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"SASO";0,0626621066036937;0,0623851017537959;0,0629268315907106;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"SCLA";0,042701964627755;0,0424779527644509;0,042933654364964;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"SOAS";0,0245991382193475;0,0244661648762896;0,0247342616913869;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"Andrena_cinerea";0,0770243465047362;0,0767968456632089;0,0772667123768383;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"Chrysotoxum_spp";0,0278558053270243;0,0277065474688418;0,0280041316883855;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"Colias_croceus";0,0254394558659504;0,0253029876061878;0,0255695399462392;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"Dilophus_spp";0,069337861964158;0,0690753155723531;0,0696000931789822;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"Eupeodes_corollae";0,0317196467439737;0,0315628657352218;0,0318914027182671;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"Musca_spp";0,0272086921289614;0,027064285234565;0,0273588241349145;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"Scaeva_spp";0,0589820273538905;0,0587400487071772;0,0592203170915877;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"Sphaerophoria_scripta";0,0492455646198893;0,0490490052030974;0,0494556116424418;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"Vanessa_cardui";0,0326230492103321;0,0324178027529853;0,0328131250680821;2019;3;"plants-floral visitors";"nesting_larvae_phenology"
"BEMA";0,0259858759419196;0,0257621886230152;0,0261969846280397;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"CETE";0,0322260695139357;0,0319844502886951;0,0324688784003087;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"CHFU";0,0184156599389188;0,018267847228158;0,0185761788677435;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"CHMI";0,0229457152986891;0,0227613758142078;0,0231334461216234;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"HOMA";0,0925120700314748;0,0920804958809581;0,092947460526513;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"LEMA";0,03409382757133;0,033851573092512;0,0343414846196155;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"MESP";0,0246284981488958;0,0244350564666924;0,024816464343615;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"PAIN";0,0639550596671059;0,0636088503707211;0,0642994132826347;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"PLCO";0,0256459420949422;0,0254472668945097;0,025845873491472;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"POMA";0,0361495612908675;0,0358882130017388;0,0363990189657787;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"PUPA";0,0243629933048983;0,0241568248155267;0,0245663632302489;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"SASO";0,0477804772943376;0,0474629317245992;0,0480950288758499;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"SCLA";0,0250968204891176;0,024890660764812;0,0253156656970706;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"SOAS";0,0188235411724892;0,0186616746798779;0,0189797026446915;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Aelia_spp";0,0304733856372106;0,0302380261421326;0,0306845508797155;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Aphis_fabae";0,0336370074477668;0,0334008417451307;0,0338803522762318;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Bruchidae";0,0201132888888038;0,0199306176485922;0,0203045289713741;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Cantharis_coronata";0,0236432358251756;0,0234425434519011;0,0238588861585748;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Cercopoidea";0,0255639729460641;0,0253588761832841;0,0257810046097462;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Cochlicella_barbara";0,0600443577101754;0,0597271892928903;0,060381595365295;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Lasiocampa_trifolii_caterpillar";0,0342520223282813;0,0340123763600895;0,0345053686016282;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Lepidoptera_caterpillar";0,0329910453525314;0,0327399672425984;0,0332516107822225;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Malachius_bipustulatus";0,0368402091187212;0,0365750673488001;0,0370993576894279;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Meligethes_spp";0,0321082662899784;0,0318805035302914;0,0323385516416525;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Oedemeridae";0,0278725612427316;0,0276613009332676;0,0281002342841606;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Otala_lactea";0,0238192665947411;0,0236512057489874;0,0239864626875302;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Psilothrix_viridicoerulea";0,0302891254197988;0,0300652247467919;0,0305104030900615;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Tessellana_tessellata";0,038746752996433;0,038494920198297;0,0390193073654328;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"Theba_pisana";0,0569833904426648;0,0566047124039248;0,0573401121327555;2019;3;"plants-herbivores";"nesting_larvae_phenology"
"BEMA";0,0526839398156478;0,0525140103324072;0,0528555043599776;2019;3;"plants";"nesting_larvae_phenology"
"CETE";0,0530649354065887;0,0528796144296909;0,0532517480046062;2019;3;"plants";"nesting_larvae_phenology"
"CHFU";0,0301769906691121;0,0300668319450081;0,0302944861601117;2019;3;"plants";"nesting_larvae_phenology"
"CHMI";0,0452638024506184;0,0451138924874525;0,0454168160260488;2019;3;"plants";"nesting_larvae_phenology"
"HOMA";0,285096858543446;0,284808026804843;0,285371582303785;2019;3;"plants";"nesting_larvae_phenology"
"LEMA";0,127408659156977;0,127135138282173;0,127651490223543;2019;3;"plants";"nesting_larvae_phenology"
"MESP";0,0400461848325217;0,0399163216081018;0,0401742558242441;2019;3;"plants";"nesting_larvae_phenology"
"PAIN";0,0346874065409475;0,0345414844916702;0,0348244354938597;2019;3;"plants";"nesting_larvae_phenology"
"PLCO";0,0580084889282111;0,0578458611413591;0,058173973940557;2019;3;"plants";"nesting_larvae_phenology"
"POMA";0,0752803477096427;0,0750800605975715;0,0754799837850141;2019;3;"plants";"nesting_larvae_phenology"
"PUPA";0,0379857669823721;0,0378641830396017;0,0381153808279947;2019;3;"plants";"nesting_larvae_phenology"
"SASO";0,0802800119157212;0,0800545393276415;0,0805085882585218;2019;3;"plants";"nesting_larvae_phenology"
"SCLA";0,0501259104393643;0,0499512451836399;0,0502938820297411;2019;3;"plants";"nesting_larvae_phenology"
"SOAS";0,0298906966088293;0,0297238427373731;0,0300481487791949;2019;3;"plants";"nesting_larvae_phenology"
"BEMA";0,0159676889504521;0,0156162184340678;0,0163156889163187;2019;4;"all";"nesting_larvae_phenology"
"CETE";0,0143993539275457;0,0140606454848289;0,0147619872590759;2019;4;"all";"nesting_larvae_phenology"
"CHFU";0,00535228952954947;0,00520771546291646;0,00551561452417389;2019;4;"all";"nesting_larvae_phenology"
"HOMA";0,0283475462213123;0,0277389475262366;0,0289520843853742;2019;4;"all";"nesting_larvae_phenology"
"LEMA";0,00459875188434704;0,00448313587149373;0,00472346755927272;2019;4;"all";"nesting_larvae_phenology"
"MESP";0,0149808343047878;0,0146715333503602;0,0152832869058385;2019;4;"all";"nesting_larvae_phenology"
"PAIN";0,0160518356544867;0,0157372312460105;0,0163782048161904;2019;4;"all";"nesting_larvae_phenology"
"PLCO";0,015398180787281;0,0150772286705039;0,0157012945718744;2019;4;"all";"nesting_larvae_phenology"
"POMA";0,0185716036380651;0,0182096145960426;0,0189585062939041;2019;4;"all";"nesting_larvae_phenology"
"SASO";0,0152279811861798;0,0148504897734645;0,0156206218605174;2019;4;"all";"nesting_larvae_phenology"
"Aelia_spp";0,035046124183247;0,034479703685603;0,0356114218144611;2019;4;"all";"nesting_larvae_phenology"
"Brassicogethes_spp";0,0243970019984284;0,0239363461361278;0,0248586611814033;2019;4;"all";"nesting_larvae_phenology"
"Cantharis_coronata";0,0171464317531637;0,0168378495563864;0,0174683658117524;2019;4;"all";"nesting_larvae_phenology"
"Cochlicella_barbara";0,139217459705786;0,138109481729186;0,140369865369043;2019;4;"all";"nesting_larvae_phenology"
"Conocephalus_dorsalis";0,0422626954587464;0,0416388708051064;0,0429112183060251;2019;4;"all";"nesting_larvae_phenology"
"Gryllus_bimaculatus";0,0238098504337074;0,0233254712629564;0,0242650647392278;2019;4;"all";"nesting_larvae_phenology"
"Lasiocampa_trifolii_caterpillar";0,0220726670544441;0,021684468152174;0,0225020919754106;2019;4;"all";"nesting_larvae_phenology"
"Malachius_bipustulatus";0,0475628304635991;0,0469351810104291;0,0482783191791108;2019;4;"all";"nesting_larvae_phenology"
"Meligethes_spp";0,0200650421375006;0,0196334960445908;0,0205675960269844;2019;4;"all";"nesting_larvae_phenology"
"Mirini_spp";0,0240144057114391;0,023550758884861;0,0244998561925938;2019;4;"all";"nesting_larvae_phenology"
"Mordellidae";0,0285637994385557;0,0280051556310722;0,0291732255418666;2019;4;"all";"nesting_larvae_phenology"
"Oedemeridae";0,0260624822882345;0,0255503896547364;0,0265758544489383;2019;4;"all";"nesting_larvae_phenology"
"Psilothrix_viridicoerulea";0,00260983057344982;0,00253410870157383;0,00269396135450773;2019;4;"all";"nesting_larvae_phenology"
"Tessellana_tessellata";0,133024008182606;0,131774865372668;0,134291264301387;2019;4;"all";"nesting_larvae_phenology"
"Theba_pisana";0,0911968478719343;0,090263035071066;0,092106460591595;2019;4;"all";"nesting_larvae_phenology"
"Andrena_cinerea";0,0123715021124124;0,0121469809127069;0,0126110030822402;2019;4;"all";"nesting_larvae_phenology"
"Chrysotoxum_spp";0,0165415117596796;0,016235479744126;0,0168443745838179;2019;4;"all";"nesting_larvae_phenology"
"Dilophus_spp";0,0270974938878619;0,0265615345787276;0,0276640871686795;2019;4;"all";"nesting_larvae_phenology"
"Empis_tesellata";0,024643128973947;0,0241568564563433;0,0251632531400733;2019;4;"all";"nesting_larvae_phenology"
"Eupeodes_corollae";0,0199880961831134;0,0196184691370129;0,0203626420584493;2019;4;"all";"nesting_larvae_phenology"
"Musca_spp";0,0229195993815831;0,0224880408823454;0,0233258421871772;2019;4;"all";"nesting_larvae_phenology"
"Nemotelus_spp";0,0176745239708375;0,0173340079252951;0,0180077611949527;2019;4;"all";"nesting_larvae_phenology"
"Odontomyia_spp";0,0171505891308905;0,0167741663938565;0,0175152166527474;2019;4;"all";"nesting_larvae_phenology"
"Sphaerophoria_scripta";0,0156660112608253;0,0152141535256356;0,0161255719922206;2019;4;"all";"nesting_larvae_phenology"
"Andrena_cinerea";0,0934662555174994;0,0934506134362945;0,0934821154590188;2019;4;"floral visitors";"nesting_larvae_phenology"
"Chrysotoxum_spp";0,10931764676517;0,10930393412979;0,109333358438855;2019;4;"floral visitors";"nesting_larvae_phenology"
"Dilophus_spp";0,132205841536476;0,132191099182223;0,132220800011196;2019;4;"floral visitors";"nesting_larvae_phenology"
"Empis_tesellata";0,0986154034064304;0,0986002688936003;0,0986319559837327;2019;4;"floral visitors";"nesting_larvae_phenology"
"Eupeodes_corollae";0,107997490925594;0,107982535784311;0,108013496361957;2019;4;"floral visitors";"nesting_larvae_phenology"
"Musca_spp";0,123639092633771;0,123624655943611;0,123653722016701;2019;4;"floral visitors";"nesting_larvae_phenology"
"Nemotelus_spp";0,111647610313854;0,111632450881121;0,111661711301379;2019;4;"floral visitors";"nesting_larvae_phenology"
"Odontomyia_spp";0,115163162330805;0,115148580978462;0,115179396889463;2019;4;"floral visitors";"nesting_larvae_phenology"
"Sphaerophoria_scripta";0,107947496570399;0,107930302666468;0,107962908421117;2019;4;"floral visitors";"nesting_larvae_phenology"
"Aelia_spp";0,0674120958739379;0,0673394014497607;0,0674836740793727;2019;4;"herbivores";"nesting_larvae_phenology"
"Brassicogethes_spp";0,0603055188364206;0,0602426973811554;0,06036580556123;2019;4;"herbivores";"nesting_larvae_phenology"
"Cantharis_coronata";0,0560199892304288;0,0559615357342696;0,0560799405343304;2019;4;"herbivores";"nesting_larvae_phenology"
"Cochlicella_barbara";0,0485227738514089;0,0484689882094448;0,0485804865153686;2019;4;"herbivores";"nesting_larvae_phenology"
"Conocephalus_dorsalis";0,0737065531039574;0,0736343304027222;0,0737766964022479;2019;4;"herbivores";"nesting_larvae_phenology"
"Gryllus_bimaculatus";0,0521202698331547;0,0520660983615581;0,0521751595229293;2019;4;"herbivores";"nesting_larvae_phenology"
"Lasiocampa_trifolii_caterpillar";0,0542472152155535;0,0541883717821037;0,0543029794559685;2019;4;"herbivores";"nesting_larvae_phenology"
"Malachius_bipustulatus";0,0855102998559933;0,0854286922074619;0,0855856142472155;2019;4;"herbivores";"nesting_larvae_phenology"
"Meligethes_spp";0,0825566772934038;0,0824830534276512;0,082624337306493;2019;4;"herbivores";"nesting_larvae_phenology"
"Mirini_spp";0,0567275025326915;0,056665220662829;0,0567866221338742;2019;4;"herbivores";"nesting_larvae_phenology"
"Mordellidae";0,0826742809099978;0,0826069117235234;0,0827456159134163;2019;4;"herbivores";"nesting_larvae_phenology"
"Oedemeridae";0,0693617573456092;0,0692975600937543;0,0694283384050024;2019;4;"herbivores";"nesting_larvae_phenology"
"Psilothrix_viridicoerulea";0,090094262604104;0,0900205859354978;0,09016767912237;2019;4;"herbivores";"nesting_larvae_phenology"
"Tessellana_tessellata";0,0678507411114255;0,0677881161318072;0,0679182801846039;2019;4;"herbivores";"nesting_larvae_phenology"
"Theba_pisana";0,0528900624019131;0,0528185332727037;0,0529622200444451;2019;4;"herbivores";"nesting_larvae_phenology"
"BEMA";0,0474917891846351;0,0473519484937095;0,0476225029686417;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"CETE";0,0320541222430911;0,0319405565696944;0,032158419052312;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"CHFU";0,0153643698067702;0,0152856586957682;0,0154452964898035;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"HOMA";0,126548124195559;0,126244329353808;0,12687804934816;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"LEMA";0,0118111737661536;0,0117342114542442;0,0118908313760132;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"MESP";0,057977163316675;0,0578247688072612;0,0581299288492653;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"PAIN";0,0328733733704633;0,0327647080885849;0,0329787881211641;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"PLCO";0,04577944546311;0,0456545144747718;0,0459059725265776;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"POMA";0,0454029742878473;0,0452589465425846;0,0455421438155476;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"SASO";0,0469275503967063;0,0467958523694652;0,0470575444800969;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"Andrena_cinerea";0,0707779900320775;0,0706228970928963;0,0709434264899511;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"Chrysotoxum_spp";0,0386449148747549;0,0384841053880907;0,0388216721854907;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"Dilophus_spp";0,100385648681554;0,100163885009812;0,100595377153449;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"Empis_tesellata";0,0418697571704371;0,0417039159684219;0,0420212627085599;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"Eupeodes_corollae";0,0434187734499362;0,0432930656475969;0,0435473628520632;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"Musca_spp";0,0484496356303502;0,0482486058873581;0,048671353108324;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"Nemotelus_spp";0,0605344835915936;0,060371845591856;0,0607063340928443;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"Odontomyia_spp";0,0592562546843656;0,0591030389805017;0,0594057807895787;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"Sphaerophoria_scripta";0,0744324558539202;0,0741885770540676;0,0746723220612229;2019;4;"plants-floral visitors";"nesting_larvae_phenology"
"BEMA";0,0189732725405296;0,0185244792369928;0,0194293426845032;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"CETE";0,0162794184230587;0,0158557747469897;0,016730907208758;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"CHFU";0,0220943322948336;0,0216308742427608;0,0225695785938538;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"HOMA";0,038914117221535;0,0381886057308028;0,0396803335273312;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"LEMA";0,0197558209940562;0,0193258500252976;0,0201720790527787;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"MESP";0,0182839518162945;0,0178702924752286;0,018696392305374;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"PAIN";0,0185852348485097;0,0181782886910488;0,0190265066167633;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"PLCO";0,0184124120070379;0,0180091555965554;0,0188297275459068;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"POMA";0,0226200783005873;0,0221702624898707;0,0230764260387844;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"SASO";0,0170594529268149;0,0166890699207764;0,0174346484749291;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Aelia_spp";0,0379065043288705;0,0372345580217251;0,0385951871358979;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Brassicogethes_spp";0,0297189405846146;0,0291636600215823;0,0302942065086072;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Cantharis_coronata";0,0203009937480379;0,0198959167561565;0,0207234254501476;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Cochlicella_barbara";0,142942856143314;0,141754622125275;0,144152628189788;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Conocephalus_dorsalis";0,0448262703588356;0,044093901753458;0,0455836583491489;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Gryllus_bimaculatus";0,0259230052647566;0,0254234295060228;0,0264207108319499;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Lasiocampa_trifolii_caterpillar";0,0238280907191642;0,0233916496408497;0,02430510602708;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Malachius_bipustulatus";0,0497581914704593;0,0489346441730435;0,0505259360058665;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Meligethes_spp";0,045436056287801;0,0446311029319551;0,0462516845641288;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Mirini_spp";0,0258652707870167;0,0253664300995916;0,0264104949226922;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Mordellidae";0,0332050377666821;0,0325855477032334;0,0338202930515199;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Oedemeridae";0,0311879845956279;0,0306040490803245;0,0317818326099988;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Psilothrix_viridicoerulea";0,0459121898691892;0,045202151785499;0,0466224570761879;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Tessellana_tessellata";0,135514779719302;0,134296769347264;0,136713298537248;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"Theba_pisana";0,0966957369830707;0,0955775333556188;0,0977981869224359;2019;4;"plants-herbivores";"nesting_larvae_phenology"
"BEMA";0,0712569849613659;0,0712148672188512;0,0712966425064278;2019;4;"plants";"nesting_larvae_phenology"
"CETE";0,0478043310222946;0,0477627024465798;0,0478441182901216;2019;4;"plants";"nesting_larvae_phenology"
"CHFU";0,0483689400631201;0,0483258357531738;0,0484118524102791;2019;4;"plants";"nesting_larvae_phenology"
"HOMA";0,414462559121204;0,414411681105047;0,414518981927925;2019;4;"plants";"nesting_larvae_phenology"
"LEMA";0,077574904680923;0,0775334121668346;0,0776156247048469;2019;4;"plants";"nesting_larvae_phenology"
"MESP";0,0707945052024465;0,0707586552319954;0,070831569649709;2019;4;"plants";"nesting_larvae_phenology"
"PAIN";0,0487309554894938;0,0486864674735546;0,0487742561053894;2019;4;"plants";"nesting_larvae_phenology"
"PLCO";0,0713017003550152;0,0712618687822485;0,0713440682260961;2019;4;"plants";"nesting_larvae_phenology"
"POMA";0,0803151204194317;0,0802778049667164;0,0803553356388766;2019;4;"plants";"nesting_larvae_phenology"
"SASO";0,0693899986847055;0,0693635365397698;0,069418333129383;2019;4;"plants";"nesting_larvae_phenology"
"BEMA";0,0145034064337964;0,0141645772535623;0,0148703408476548;2019;5;"all";"nesting_larvae_phenology"
"CETE";0,0145355505582352;0,0142133540034166;0,0148735895211638;2019;5;"all";"nesting_larvae_phenology"
"CHFU";0,0171536650569021;0,0167893482281496;0,0175557861967769;2019;5;"all";"nesting_larvae_phenology"
"HOMA";0,0220433431497487;0,021526275847627;0,0225665463524526;2019;5;"all";"nesting_larvae_phenology"
"LEMA";0,0207934201120447;0,0202183571510912;0,0213627239370727;2019;5;"all";"nesting_larvae_phenology"
"MESP";0,0145405195326317;0,0141045356121977;0,0149919314422648;2019;5;"all";"nesting_larvae_phenology"
"PAIN";0,0181093451308975;0,0176700719199548;0,0185900260730404;2019;5;"all";"nesting_larvae_phenology"
"POMA";0,0159425132001014;0,0155075288145678;0,0163792696252259;2019;5;"all";"nesting_larvae_phenology"
"PUPA";0,0160017519428485;0,0156148358884103;0,0164441362474986;2019;5;"all";"nesting_larvae_phenology"
"RAPE";0,0144811206916306;0,0141317161163795;0,0148353164701625;2019;5;"all";"nesting_larvae_phenology"
"SASO";0,0140336311637625;0,0136485949170013;0,0144301819333895;2019;5;"all";"nesting_larvae_phenology"
"SOAS";0,0129249672930185;0,0125888382160176;0,013262229269242;2019;5;"all";"nesting_larvae_phenology"
"Aelia_spp";0,0519660338363468;0,0511649749631425;0,0527938868231502;2019;5;"all";"nesting_larvae_phenology"
"Brassicogethes_spp";0,0173204984548889;0,0169087669686302;0,0177831226441635;2019;5;"all";"nesting_larvae_phenology"
"Cantharis_coronata";0,0188744536637297;0,0184329349516334;0,0193268519245973;2019;5;"all";"nesting_larvae_phenology"
"Cochlicella_barbara";0,133019286468808;0,131531642275331;0,13451166735388;2019;5;"all";"nesting_larvae_phenology"
"Conocephalus_dorsalis";0,0317687490222019;0,03105419993641;0,0325959587166435;2019;5;"all";"nesting_larvae_phenology"
"Gryllus_bimaculatus";0,0204068191132545;0,0199152930029346;0,0209128665585698;2019;5;"all";"nesting_larvae_phenology"
"Lepidoptera_caterpillar";0,0217273962350844;0,0211390133781035;0,022339108428006;2019;5;"all";"nesting_larvae_phenology"
"Malachius_bipustulatus";0,0293638557085553;0,0287449284753694;0,0299965325229655;2019;5;"all";"nesting_larvae_phenology"
